entity_id,entity_type,department,role,privilege_level,manager,home_office,home_lat,home_lon,home_country,home_asn,home_isp,usual_os,usual_browser,usual_auth_method,login_start_hour,login_end_hour,mfa_enabled,vpn_habit,works_weekends,schedule_type
U0467,user,Executive,Director,5,,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,macOS,Chrome,certificate,9,17,True,False,False,office_hours
U0468,user,Marketing,Associate,1,U0005,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,Windows_10,Safari,certificate,9,17,True,False,False,office_hours
U0469,user,Executive,VP,5,,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,Ubuntu_22,Safari,token,8,19,True,False,False,office_hours
U0470,user,Marketing,Support_Agent,1,U0005,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,RHEL_9,Edge,password,8,18,True,False,False,office_hours
U0471,user,Executive,VP,5,,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,RHEL_9,Chrome,sso,8,19,True,True,False,office_hours
U0472,user,Engineering,Specialist,2,U0001,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,Ubuntu_22,Edge,sso,8,18,True,False,False,office_hours
U0473,user,IT_Ops,Senior_Engineer,3,U0006,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,Ubuntu_22,Safari,biometric,7,20,True,True,False,office_hours
U0474,user,IT_Ops,Analyst,1,U0006,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,Windows_11,Firefox,token,8,19,True,False,False,office_hours
U0475,user,Sales,Support_Agent,1,U0004,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,macOS,Firefox,token,8,17,True,False,False,office_hours
U0476,user,IT_Ops,Senior_Specialist,3,U0006,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,RHEL_9,Edge,sso,8,19,True,True,False,office_hours
U0477,user,OT_Operations,Engineer,2,U0010,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,RHEL_9,Firefox,token,9,18,True,True,True,office_hours
U0478,user,Finance,Associate,1,U0002,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,Ubuntu_22,Edge,password,8,19,True,True,False,office_hours
U0479,user,Executive,Director,5,,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,Windows_11,Chrome,sso,7,20,True,False,False,office_hours
U0480,user,HR,Senior_Specialist,3,U0003,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,macOS,Safari,certificate,7,20,False,True,False,office_hours
U0481,user,OT_Operations,Engineer,2,U0010,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,Windows_11,Edge,biometric,8,20,True,True,False,office_hours
U0482,user,Marketing,Associate,1,U0005,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,RHEL_9,Safari,password,8,17,True,False,False,office_hours
U0483,user,OT_Operations,Analyst,1,U0010,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,Windows_11,Chrome,password,9,19,True,True,False,office_hours
U0484,user,OT_Operations,Senior_Analyst,2,U0010,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,macOS,Firefox,biometric,8,17,True,False,False,office_hours
U0485,user,Legal,Support_Agent,1,U0007,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,RHEL_9,Firefox,password,9,20,True,False,False,office_hours
U0486,user,IT_Ops,Engineer,2,U0006,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,macOS,Edge,password,8,19,True,True,True,office_hours
U0487,user,Legal,Engineer,2,U0007,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,Windows_11,Edge,token,9,20,True,True,False,office_hours
U0488,user,Executive,VP,5,,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,Ubuntu_22,Safari,sso,7,17,True,True,False,office_hours
U0489,user,Legal,Support_Agent,1,U0007,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,RHEL_9,Firefox,biometric,7,17,True,True,False,office_hours
U0490,user,R&D,Senior_Specialist,3,U0008,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,Windows_10,Chrome,password,7,19,True,True,False,office_hours
U0491,user,Executive,Director,5,,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,RHEL_9,Firefox,password,7,20,True,False,False,office_hours
U0492,user,Legal,Support_Agent,1,U0007,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,macOS,Firefox,biometric,9,18,True,True,False,office_hours
U0493,user,Legal,Analyst,1,U0007,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,Ubuntu_22,Firefox,sso,7,18,True,False,False,office_hours
U0494,user,HR,Analyst,1,U0003,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,Windows_11,Firefox,sso,9,19,True,False,False,office_hours
U0495,user,HR,Support_Agent,1,U0003,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,Ubuntu_22,Firefox,sso,9,17,True,False,False,office_hours
U0496,user,Finance,Engineer,2,U0002,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,Windows_11,Firefox,password,9,17,True,False,False,office_hours
U0497,user,Customer_Support,Support_Agent,1,U0009,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,macOS,Chrome,password,7,20,True,True,False,office_hours
U0498,user,Engineering,Engineer,2,U0001,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,macOS,Edge,certificate,8,17,True,True,False,office_hours
U0499,user,HR,Engineer,2,U0003,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,Windows_11,Firefox,biometric,9,19,True,False,False,office_hours
U0500,user,Sales,Engineer,2,U0004,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,Windows_10,Safari,sso,8,18,True,False,True,office_hours
SVC001,service_account,IT_Ops,Automation,2,,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC002,service_account,IT_Ops,Automation,4,,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC003,service_account,IT_Ops,Automation,2,,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC004,service_account,IT_Ops,Automation,3,,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC005,service_account,IT_Ops,Automation,3,,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC006,service_account,IT_Ops,Automation,2,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC007,service_account,IT_Ops,Automation,3,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC008,service_account,IT_Ops,Automation,2,,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC009,service_account,IT_Ops,Automation,2,,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC010,service_account,IT_Ops,Automation,4,,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC011,service_account,IT_Ops,Automation,2,,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC012,service_account,IT_Ops,Automation,2,,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC013,service_account,IT_Ops,Automation,3,,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC014,service_account,IT_Ops,Automation,3,,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC015,service_account,IT_Ops,Automation,3,,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC016,service_account,IT_Ops,Automation,3,,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC017,service_account,IT_Ops,Automation,2,,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC018,service_account,IT_Ops,Automation,4,,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC019,service_account,IT_Ops,Automation,2,,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC020,service_account,IT_Ops,Automation,4,,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC021,service_account,IT_Ops,Automation,2,,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC022,service_account,IT_Ops,Automation,3,,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC023,service_account,IT_Ops,Automation,4,,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC024,service_account,IT_Ops,Automation,2,,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC025,service_account,IT_Ops,Automation,3,,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC026,service_account,IT_Ops,Automation,3,,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC027,service_account,IT_Ops,Automation,2,,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC028,service_account,IT_Ops,Automation,3,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC029,service_account,IT_Ops,Automation,2,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC030,service_account,IT_Ops,Automation,3,,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC031,service_account,IT_Ops,Automation,4,,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC032,service_account,IT_Ops,Automation,4,,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC033,service_account,IT_Ops,Automation,4,,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC034,service_account,IT_Ops,Automation,3,,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC035,service_account,IT_Ops,Automation,2,,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC036,service_account,IT_Ops,Automation,4,,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC037,service_account,IT_Ops,Automation,4,,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC038,service_account,IT_Ops,Automation,3,,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC039,service_account,IT_Ops,Automation,3,,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
SVC040,service_account,IT_Ops,Automation,4,,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,RHEL_9,N/A,certificate,0,23,False,False,True,scheduled_job
EDG001,edge_device,OT_Operations,N/A,2,,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG002,edge_device,OT_Operations,N/A,2,,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG003,edge_device,OT_Operations,N/A,2,,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG004,edge_device,OT_Operations,N/A,2,,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG005,edge_device,OT_Operations,N/A,2,,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG006,edge_device,OT_Operations,N/A,2,,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG007,edge_device,OT_Operations,N/A,2,,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG008,edge_device,OT_Operations,N/A,2,,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG009,edge_device,OT_Operations,N/A,2,,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG010,edge_device,OT_Operations,N/A,2,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG011,edge_device,OT_Operations,N/A,2,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG012,edge_device,OT_Operations,N/A,2,,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG013,edge_device,OT_Operations,N/A,2,,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG014,edge_device,OT_Operations,N/A,2,,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG015,edge_device,OT_Operations,N/A,2,,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG016,edge_device,OT_Operations,N/A,2,,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG017,edge_device,OT_Operations,N/A,2,,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG018,edge_device,OT_Operations,N/A,2,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG019,edge_device,OT_Operations,N/A,2,,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG020,edge_device,OT_Operations,N/A,2,,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG021,edge_device,OT_Operations,N/A,2,,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG022,edge_device,OT_Operations,N/A,2,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG023,edge_device,OT_Operations,N/A,2,,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG024,edge_device,OT_Operations,N/A,2,,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG025,edge_device,OT_Operations,N/A,2,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG026,edge_device,OT_Operations,N/A,2,,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG027,edge_device,OT_Operations,N/A,2,,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG028,edge_device,OT_Operations,N/A,2,,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG029,edge_device,OT_Operations,N/A,2,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG030,edge_device,OT_Operations,N/A,2,,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG031,edge_device,OT_Operations,N/A,2,,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG032,edge_device,OT_Operations,N/A,2,,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG033,edge_device,OT_Operations,N/A,2,,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG034,edge_device,OT_Operations,N/A,2,,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG035,edge_device,OT_Operations,N/A,2,,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG036,edge_device,OT_Operations,N/A,2,,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG037,edge_device,OT_Operations,N/A,2,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG038,edge_device,OT_Operations,N/A,2,,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG039,edge_device,OT_Operations,N/A,2,,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG040,edge_device,OT_Operations,N/A,2,,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG041,edge_device,OT_Operations,N/A,2,,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG042,edge_device,OT_Operations,N/A,2,,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG043,edge_device,OT_Operations,N/A,2,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG044,edge_device,OT_Operations,N/A,2,,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG045,edge_device,OT_Operations,N/A,2,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG046,edge_device,OT_Operations,N/A,2,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG047,edge_device,OT_Operations,N/A,2,,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG048,edge_device,OT_Operations,N/A,2,,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG049,edge_device,OT_Operations,N/A,2,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG050,edge_device,OT_Operations,N/A,2,,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG051,edge_device,OT_Operations,N/A,2,,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG052,edge_device,OT_Operations,N/A,2,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG053,edge_device,OT_Operations,N/A,2,,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG054,edge_device,OT_Operations,N/A,2,,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG055,edge_device,OT_Operations,N/A,2,,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG056,edge_device,OT_Operations,N/A,2,,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG057,edge_device,OT_Operations,N/A,2,,Branch_Singapore,1.3521,103.8198,Singapore,AS9506,SingTel_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG058,edge_device,OT_Operations,N/A,2,,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG059,edge_device,OT_Operations,N/A,2,,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
EDG060,edge_device,OT_Operations,N/A,2,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,Embedded_RTOS,N/A,certificate,0,23,False,False,True,always_on
IOT001,iot_device,OT_Operations,N/A,2,,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT002,iot_device,OT_Operations,N/A,2,,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT003,iot_device,OT_Operations,N/A,2,,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT004,iot_device,OT_Operations,N/A,2,,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT005,iot_device,OT_Operations,N/A,2,,HQ_London,51.5074,-0.1278,UK,AS5089,Virgin_Media_Business,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT006,iot_device,OT_Operations,N/A,2,,Branch_Sydney,-33.8688,151.2093,Australia,AS1221,Telstra_Business,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT007,iot_device,OT_Operations,N/A,2,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT008,iot_device,OT_Operations,N/A,2,,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT009,iot_device,OT_Operations,N/A,2,,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT010,iot_device,OT_Operations,N/A,2,,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT011,iot_device,OT_Operations,N/A,2,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT012,iot_device,OT_Operations,N/A,2,,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT013,iot_device,OT_Operations,N/A,2,,Branch_Berlin,52.52,13.405,Germany,AS3320,Deutsche_Telekom_Business,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT014,iot_device,OT_Operations,N/A,2,,Branch_Toronto,43.6532,-79.3832,Canada,AS812,Rogers_Business,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT015,iot_device,OT_Operations,N/A,2,,Branch_Bengaluru,12.9716,77.5946,India,AS55836,Reliance_Jio_Business,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT016,iot_device,OT_Operations,N/A,2,,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
IOT017,iot_device,OT_Operations,N/A,2,,HQ_NewYork,40.7128,-74.006,USA,AS7018,AT&T_Corporate,IoT_Linux,N/A,certificate,0,23,False,False,True,always_on
